2/13/61,61.14
2/14/61,61.41
2/15/61,61.92
2/16/61,62.30
2/17/61,62.10
2/20/61,62.32
2/21/61,62.36
2/23/61,62.59
2/24/61,62.84
2/27/61,63.30
2/28/61,63.44
3/1/61,63.43
3/2/61,63.85
3/3/61,63.95
3/6/61,64.05
3/7/61,63.47
3/8/61,63.44
3/9/61,63.50
3/10/61,63.48
3/13/61,63.66
3/14/61,63.38
3/15/61,63.57
3/16/61,64.21
3/17/61,64.60
3/20/61,64.86
3/21/61,64.74
3/22/61,64.70
3/23/61,64.53
3/24/61,64.42
3/27/61,64.35
3/28/61,64.38
3/29/61,64.93
3/30/61,65.06
4/3/61,65.60
4/4/61,65.66
4/5/61,65.46
4/6/61,65.61
4/7/61,65.96
4/10/61,66.53
4/11/61,66.62
4/12/61,66.31
4/13/61,66.26
4/14/61,66.37
4/17/61,66.68
4/18/61,66.20
4/19/61,65.81
4/20/61,65.82
4/21/61,65.77
4/24/61,64.40
4/25/61,65.30
4/26/61,65.55
4/27/61,65.46
4/28/61,65.31
5/1/61,65.17
5/2/61,65.64
5/3/61,66.18
5/4/61,66.44
5/5/61,66.52
5/8/61,66.41
5/9/61,66.47
5/10/61,66.41
5/11/61,66.39
5/12/61,66.45
5/15/61,66.83
5/16/61,67.08
5/17/61,67.39
5/18/61,66.99
5/19/61,67.27
5/22/61,66.85
5/23/61,66.68
5/24/61,66.26
5/25/61,66.01
5/26/61,66.43
5/31/61,66.56
6/1/61,66.56
6/2/61,66.73
6/5/61,67.08
6/6/61,66.89
6/7/61,66.64
6/8/61,66.67
6/9/61,66.66
6/12/61,66.15
6/13/61,65.80
6/14/61,65.98
6/15/61,65.69
6/16/61,65.18
6/19/61,64.58
6/20/61,65.15
6/21/61,65.14
6/22/61,64.90
6/23/61,65.16
6/26/61,64.47
6/27/61,64.47
6/28/61,64.59
6/29/61,64.52
6/30/61,64.64
7/3/61,65.21
7/5/61,65.63
7/6/61,65.81
7/7/61,65.77
7/10/61,65.71
7/11/61,65.69
7/12/61,65.32
7/13/61,64.86
7/14/61,65.28
7/17/61,64.79
7/18/61,64.41
7/19/61,64.70
7/20/61,64.71
7/21/61,64.86
7/24/61,64.87
7/25/61,65.23
7/26/61,65.84
7/27/61,66.61
7/28/61,66.71
7/31/61,66.76
8/1/61,67.37
8/2/61,66.94
8/3/61,67.29
8/4/61,67.68
8/7/61,67.67
8/8/61,67.82
8/9/61,67.74
8/10/61,67.95
8/11/61,68.06
8/14/61,67.72
8/15/61,67.55
8/16/61,67.73
8/17/61,68.11
8/18/61,68.29
8/21/61,68.43
8/22/61,68.44
8/23/61,67.98
8/24/61,67.59
8/25/61,67.67
8/28/61,67.70
8/29/61,67.55
8/30/61,67.81
8/31/61,68.07
9/1/61,68.19
9/5/61,67.96
9/6/61,68.46
9/7/61,68.35
9/8/61,67.88
9/11/61,67.28
9/12/61,67.96
9/13/61,68.01
9/14/61,67.53
9/15/61,67.65
9/18/61,67.21
9/19/61,66.68
9/20/61,66.96
9/21/61,66.99
9/22/61,66.72
9/25/61,65.77
9/26/61,65.78
9/27/61,66.47
9/28/61,66.58
9/29/61,66.73
10/2/61,66.77
10/3/61,66.73
10/4/61,67.18
10/5/61,67.77
10/6/61,67.97
10/9/61,67.94
10/10/61,68.11
10/11/61,68.17
10/12/61,68.16
10/13/61,68.04
10/16/61,67.85
10/17/61,67.87
10/18/61,68.21
10/19/61,68.45
10/20/61,68.48
10/23/61,68.06
10/24/61,67.98
10/25/61,68.34
10/26/61,68.46
10/27/61,68.34
10/30/61,68.42
10/31/61,68.62
11/1/61,68.73
11/2/61,69.11
11/3/61,69.47
11/6/61,70.01
11/8/61,70.87
11/9/61,70.77
11/10/61,71.07
11/13/61,71.27
11/14/61,71.66
11/15/61,71.67
11/16/61,71.62
11/17/61,71.62
11/20/61,71.72
11/21/61,71.78
11/22/61,71.70
11/24/61,71.84
11/27/61,71.85
11/28/61,71.75
11/29/61,71.70
11/30/61,71.32
12/1/61,71.78
12/4/61,72.01
12/5/61,71.93
12/6/61,71.99
12/7/61,71.70
12/8/61,72.04
12/11/61,72.39
12/12/61,72.64
12/13/61,72.53
12/14/61,71.98
12/15/61,72.01
12/18/61,71.76
12/19/61,71.26
12/20/61,71.12
12/21/61,70.86
12/22/61,70.91
12/26/61,71.02
12/27/61,71.65
12/28/61,71.69
12/29/61,71.55
1/2/62,70.96
1/3/62,71.13
1/4/62,70.64
1/5/62,69.66
1/8/62,69.12
1/9/62,69.15
1/10/62,68.96
1/11/62,69.37
1/12/62,69.61
1/15/62,69.47
1/16/62,69.07
1/17/62,68.32
1/18/62,68.39
1/19/62,68.75
1/22/62,68.81
1/23/62,68.29
1/24/62,68.40
1/25/62,68.35
1/26/62,68.13
1/29/62,67.90
1/30/62,68.17
1/31/62,68.84
2/1/62,69.26
2/2/62,69.81
2/5/62,69.88
2/6/62,69.96
2/7/62,70.42
2/8/62,70.58
2/9/62,70.48
2/12/62,70.46
2/13/62,70.45
2/14/62,70.42
2/15/62,70.74
2/16/62,70.59
2/19/62,70.41
2/20/62,70.66
2/21/62,70.32
2/23/62,70.16
2/26/62,69.76
2/27/62,69.89
2/28/62,69.96
3/1/62,70.20
3/2/62,70.16
3/5/62,70.01
3/6/62,69.78
3/7/62,69.69
3/8/62,70.19
3/9/62,70.42
3/12/62,70.40
3/13/62,70.60
3/14/62,70.91
3/15/62,71.06
3/16/62,70.94
3/19/62,70.85
3/20/62,70.66
3/21/62,70.51
3/22/62,70.40
3/23/62,70.45
3/26/62,69.89
3/27/62,69.70
3/28/62,70.04
3/29/62,70.01
3/30/62,69.55
4/2/62,69.37
4/3/62,68.81
4/4/62,68.49
4/5/62,68.91
4/6/62,68.84
4/9/62,68.31
4/10/62,68.56
4/11/62,68.41
4/12/62,67.71
4/13/62,67.90
4/16/62,67.60
4/17/62,67.90
4/18/62,68.27
4/19/62,68.59
4/23/62,68.53
4/24/62,68.46
4/25/62,67.71
4/26/62,67.05
4/27/62,66.30
4/30/62,65.24
5/1/62,65.70
5/2/62,65.99
5/3/62,66.53
5/4/62,66.24
5/7/62,66.02
5/8/62,65.17
5/9/62,64.26
5/10/62,63.57
5/11/62,62.65
5/14/62,63.10
5/15/62,64.29
5/16/62,64.27
5/17/62,63.93
5/18/62,63.82
5/21/62,63.59
5/22/62,62.34
5/23/62,61.11
5/24/62,60.62
5/25/62,59.47
5/28/62,55.50
5/29/62,58.08
5/31/62,59.63
6/1/62,59.38
6/4/62,57.27
6/5/62,57.57
6/6/62,58.39
6/7/62,58.40
6/8/62,58.45
6/11/62,57.82
6/12/62,56.34
6/13/62,55.50
6/14/62,54.33
6/15/62,55.89
6/18/62,55.74
6/19/62,55.54
6/20/62,54.78
6/21/62,53.59
6/22/62,52.68
6/25/62,52.45
6/26/62,52.32
6/27/62,52.60
6/28/62,54.41
6/29/62,54.75
7/2/62,55.86
7/3/62,56.49
7/5/62,56.81
7/6/62,56.17
7/9/62,56.55
7/10/62,57.20
7/11/62,57.73
7/12/62,58.03
7/13/62,57.83
7/16/62,57.83
7/17/62,56.78
7/18/62,56.20
7/19/62,56.42
7/20/62,56.81
7/23/62,56.80
7/24/62,56.36
7/25/62,56.46
7/26/62,56.77
7/27/62,57.20
7/30/62,57.83
7/31/62,58.23
8/1/62,57.75
8/2/62,57.98
8/3/62,58.12
8/6/62,57.75
8/7/62,57.36
8/8/62,57.51
8/9/62,57.47
8/10/62,57.55
8/13/62,57.63
8/14/62,58.25
8/15/62,58.66
8/16/62,58.64
8/17/62,59.01
8/20/62,59.37
8/21/62,59.12
8/22/62,59.78
8/23/62,59.70
8/24/62,59.58
8/27/62,59.55
8/28/62,58.79
8/29/62,58.66
8/30/62,58.68
8/31/62,59.12
9/4/62,58.56
9/5/62,58.12
9/6/62,58.36
9/7/62,58.38
9/10/62,58.45
9/11/62,58.59
9/12/62,58.84
9/13/62,58.70
9/14/62,58.89
9/17/62,59.08
9/18/62,59.03
9/19/62,58.95
9/20/62,58.54
9/21/62,57.69
9/24/62,56.63
9/25/62,56.96
9/26/62,56.15
9/27/62,55.77
9/28/62,56.27
10/1/62,55.49
10/2/62,56.10
10/3/62,56.16
10/4/62,56.70
10/5/62,57.07
10/8/62,57.07
10/9/62,57.20
10/10/62,57.24
10/11/62,57.05
10/12/62,56.95
10/15/62,57.27
10/16/62,57.08
10/17/62,56.89
10/18/62,56.34
10/19/62,55.59
10/22/62,54.96
10/23/62,53.49
10/24/62,55.21
10/25/62,54.69
10/26/62,54.54
10/29/62,55.72
10/30/62,56.54
10/31/62,56.52
11/1/62,57.12
11/2/62,57.75
11/5/62,58.35
11/7/62,58.71
11/8/62,58.32
11/9/62,58.78
11/12/62,59.59
11/13/62,59.46
11/14/62,60.16
11/15/62,59.97
11/16/62,60.16
11/19/62,59.82
11/20/62,60.45
11/21/62,60.81
11/23/62,61.54
11/26/62,61.36
11/27/62,61.73
11/28/62,62.12
11/29/62,62.41
11/30/62,62.26
12/3/62,61.94
12/4/62,62.64
12/5/62,62.89
12/6/62,62.93
12/7/62,63.06
12/10/62,62.27
12/11/62,62.32
12/12/62,62.63
12/13/62,62.42
12/14/62,62.57
12/17/62,62.37
12/18/62,62.07
12/19/62,62.58
12/20/62,62.82
12/21/62,62.64
12/24/62,62.63
12/26/62,63.02
12/27/62,62.93
12/28/62,62.96
12/31/62,63.10
1/2/63,62.69
1/3/63,63.72
1/4/63,64.13
1/7/63,64.12
1/8/63,64.74
1/9/63,64.59
1/10/63,64.71
1/11/63,64.85
1/14/63,65.20
1/15/63,65.11
1/16/63,64.67
1/17/63,65.13
1/18/63,65.18
1/21/63,65.28
1/22/63,65.44
1/23/63,65.62
1/24/63,65.75
1/25/63,65.92
1/28/63,66.24
1/29/63,66.23
1/30/63,65.85
1/31/63,66.20
2/1/63,66.31
2/4/63,66.17
2/5/63,66.11
2/6/63,66.40
2/7/63,66.17
2/8/63,66.17
2/11/63,65.76
2/12/63,65.83
2/13/63,65.15
2/14/63,65.35
2/15/63,66.41
2/18/63,66.52
2/19/63,66.20
2/20/63,65.83
2/21/63,65.92
2/25/63,65.46
2/26/63,65.47
2/27/63,65.01
2/28/63,64.29
3/1/63,64.10
3/4/63,64.72
3/5/63,64.74
3/6/63,64.85
3/7/63,65.26
3/8/63,65.33
3/11/63,65.51
3/12/63,65.67
3/13/63,65.91
3/14/63,65.60
3/15/63,65.93
3/18/63,65.61
3/19/63,65.47
3/20/63,65.95
3/21/63,65.85
3/22/63,66.19
3/25/63,66.21
3/26/63,66.40
3/27/63,66.68
3/28/63,66.58
3/29/63,66.57
4/1/63,66.85
4/2/63,66.84
4/3/63,67.36
4/4/63,67.85
4/5/63,68.28
4/8/63,68.52
4/9/63,68.45
4/10/63,68.29
4/11/63,68.77
4/15/63,69.09
4/16/63,69.14
4/17/63,68.92
4/18/63,68.89
4/19/63,69.23
4/22/63,69.30
4/23/63,69.53
4/24/63,69.72
4/25/63,69.76
4/26/63,69.70
4/29/63,69.65
4/30/63,69.80
5/1/63,69.97
5/2/63,70.17
5/3/63,70.03
5/6/63,69.53
5/7/63,69.44
5/8/63,70.01
5/9/63,70.35
5/10/63,70.52
5/13/63,70.48
5/14/63,70.21
5/15/63,70.43
5/16/63,70.25
5/17/63,70.29
5/20/63,69.96
5/21/63,70.14
5/22/63,70.14
5/23/63,70.10
5/24/63,70.02
5/27/63,69.87
5/28/63,70.01
5/29/63,70.33
5/31/63,70.80
6/3/63,70.69
6/4/63,70.70
6/5/63,70.53
6/6/63,70.58
6/7/63,70.41
6/10/63,69.94
6/11/63,70.03
6/12/63,70.41
6/13/63,70.23
6/14/63,70.25
6/17/63,69.94
6/18/63,70.02
6/19/63,70.09
6/20/63,70.01
6/21/63,70.25
6/24/63,70.20
6/25/63,70.04
6/26/63,69.41
6/27/63,69.07
6/28/63,69.37
7/1/63,68.86
7/2/63,69.46
7/3/63,69.94
7/5/63,70.22
7/8/63,69.74
7/9/63,70.04
7/10/63,69.89
7/11/63,69.76
7/12/63,69.64
7/15/63,69.20
7/16/63,69.14
7/17/63,68.93
7/18/63,68.49
7/19/63,68.35
7/22/63,67.90
7/23/63,67.91
7/24/63,68.28
7/25/63,68.26
7/26/63,68.54
7/29/63,68.67
7/30/63,69.24
7/31/63,69.13
8/1/63,69.07
8/2/63,69.30
8/5/63,69.71
8/6/63,70.17
8/7/63,69.96
8/8/63,70.02
8/9/63,70.48
8/12/63,70.59
8/13/63,70.79
8/14/63,71.07
8/15/63,71.38
8/16/63,71.49
8/19/63,71.44
8/20/63,71.38
8/21/63,71.29
8/22/63,71.54
8/23/63,71.76
8/26/63,71.91
8/27/63,71.52
8/28/63,72.04
8/29/63,72.16
8/30/63,72.50
9/3/63,72.66
9/4/63,72.64
9/5/63,73.00
9/6/63,72.84
9/9/63,72.58
9/10/63,72.99
9/11/63,73.20
9/12/63,73.15
9/13/63,73.17
9/16/63,73.07
9/17/63,73.12
9/18/63,73.80
9/19/63,73.22
9/20/63,73.30
9/23/63,72.96
9/24/63,73.30
9/25/63,72.89
9/26/63,72.27
9/27/63,72.13
9/30/63,71.70
10/1/63,72.22
10/2/63,72.30
10/3/63,72.83
10/4/63,72.85
10/7/63,72.70
10/8/63,72.60
10/9/63,72.18
10/10/63,72.20
10/11/63,72.27
10/14/63,72.30
10/15/63,72.40
10/16/63,72.97
10/17/63,73.26
10/18/63,73.32
10/21/63,73.38
10/22/63,72.96
10/23/63,73.00
10/24/63,73.28
10/25/63,74.01
10/28/63,74.48
10/29/63,74.46
10/30/63,73.80
10/31/63,74.01
11/1/63,73.83
11/4/63,73.45
11/6/63,72.81
11/7/63,73.06
11/8/63,73.36
11/11/63,73.52
11/12/63,73.23
11/13/63,73.29
11/14/63,72.95
11/15/63,72.35
11/18/63,71.83
11/19/63,71.90
11/20/63,72.56
11/21/63,71.62
11/22/63,69.61
11/26/63,72.38
11/27/63,72.25
11/29/63,73.23
12/2/63,73.66
12/3/63,73.62
12/4/63,73.80
12/5/63,74.28
12/6/63,74.00
12/9/63,73.96
12/10/63,73.99
12/11/63,73.90
12/12/63,73.91
12/13/63,74.06
12/16/63,74.30
12/17/63,74.74
12/18/63,74.63
12/19/63,74.40
12/20/63,74.28
12/23/63,73.81
12/24/63,73.97
12/26/63,74.32
12/27/63,74.44
12/30/63,74.56
12/31/63,75.02
1/2/64,75.43
1/3/64,75.50
1/6/64,75.67
1/7/64,75.69
1/8/64,76.00
1/9/64,76.28
1/10/64,76.24
1/13/64,76.22
1/14/64,76.36
1/15/64,76.64
1/16/64,76.55
1/17/64,76.56
1/20/64,76.41
1/21/64,76.62
1/22/64,77.03
1/23/64,77.09
1/24/64,77.11
1/27/64,77.08
1/28/64,77.10
1/29/64,76.63
1/30/64,76.70
1/31/64,77.04
2/3/64,76.97
2/4/64,76.88
2/5/64,76.75
2/6/64,76.93
2/7/64,77.18
2/10/64,77.05
2/11/64,77.33
2/12/64,77.57
2/13/64,77.52
2/14/64,77.48
2/17/64,77.46
2/18/64,77.47
2/19/64,77.55
2/20/64,77.62
2/24/64,77.68
2/25/64,77.68
2/26/64,77.87
2/27/64,77.62
2/28/64,77.80
3/2/64,77.97
3/3/64,78.22
3/4/64,78.07
3/5/64,78.06
3/6/64,78.31
3/9/64,78.33
3/10/64,78.59
3/11/64,78.95
3/12/64,79.08
3/13/64,79.14
3/16/64,79.14
3/17/64,79.32
3/18/64,79.38
3/19/64,79.30
3/20/64,78.92
3/23/64,78.93
3/24/64,78.79
3/25/64,78.97
3/26/64,79.19
3/30/64,79.14
3/31/64,78.98
4/1/64,79.24
4/2/64,79.70
4/3/64,79.94
4/6/64,80.02
4/7/64,79.74
4/8/64,79.75
4/9/64,79.70
4/10/64,79.85
4/13/64,79.77
4/14/64,79.99
4/15/64,80.09
4/16/64,80.20
4/17/64,80.55
4/20/64,80.50
4/21/64,80.54
4/22/64,80.49
4/23/64,80.38
4/24/64,79.75
4/27/64,79.35
4/28/64,79.90
4/29/64,79.70
4/30/64,79.46
5/1/64,80.17
5/4/64,80.47
5/5/64,80.88
5/6/64,81.06
5/7/64,81.15
5/8/64,81.00
5/11/64,80.90
5/12/64,81.16
5/13/64,80.97
5/14/64,80.86
5/15/64,81.01
5/18/64,80.72
5/19/64,80.30
5/20/64,80.66
5/21/64,80.70
5/22/64,80.73
5/25/64,80.56
5/26/64,80.39
5/27/64,80.26
5/28/64,80.37
6/1/64,80.11
6/2/64,79.70
6/3/64,79.49
6/4/64,78.67
6/5/64,79.02
6/8/64,78.64
6/9/64,79.14
6/10/64,79.44
6/11/64,79.73
6/12/64,79.60
6/15/64,79.97
6/16/64,80.40
6/17/64,80.81
6/18/64,80.79
6/19/64,80.89
6/22/64,81.11
6/23/64,80.77
6/24/64,81.06
6/25/64,81.21
6/26/64,81.46
6/29/64,81.64
6/30/64,81.69
7/1/64,82.27
7/2/64,82.60
7/6/64,82.98
7/7/64,83.12
7/8/64,83.12
7/9/64,83.22
7/10/64,83.36
7/13/64,83.31
7/14/64,83.06
7/15/64,83.34
7/16/64,83.64
7/17/64,84.01
7/20/64,83.74
7/21/64,83.54
7/22/64,83.52
7/23/64,83.48
7/24/64,83.46
7/27/64,83.08
7/28/64,82.85
7/29/64,82.92
7/30/64,83.09
7/31/64,83.18
8/3/64,83.00
8/4/64,81.96
8/5/64,82.09
8/6/64,81.34
8/7/64,81.86
8/10/64,81.78
8/11/64,81.76
8/12/64,82.17
8/13/64,82.41
8/14/64,82.35
8/17/64,82.36
8/18/64,82.40
8/19/64,82.32
8/20/64,81.94
8/21/64,82.07
8/24/64,81.91
8/25/64,81.44
8/26/64,81.32
8/27/64,81.70
8/28/64,81.99
8/31/64,81.83
9/1/64,82.18
9/2/64,82.31
9/3/64,82.56
9/4/64,82.76
9/8/64,82.87
9/9/64,83.05
9/10/64,83.10
9/11/64,83.45
9/14/64,83.22
9/15/64,83.00
9/16/64,83.24
9/17/64,83.79
9/18/64,83.48
9/21/64,83.86
9/22/64,83.89
9/23/64,83.91
9/24/64,84.00
9/25/64,84.21
9/28/64,84.28
9/29/64,84.24
9/30/64,84.18
10/1/64,84.08
10/2/64,84.36
10/5/64,84.74
10/6/64,84.79
10/7/64,84.80
10/8/64,85.04
10/9/64,85.22
10/12/64,85.24
10/13/64,84.96
10/14/64,84.79
10/15/64,84.25
10/16/64,84.83
10/19/64,84.93
10/20/64,85.18
10/21/64,85.10
10/22/64,84.94
10/23/64,85.14
10/26/64,85.00
10/27/64,85.00
10/28/64,84.69
10/29/64,84.73
10/30/64,84.86
11/2/64,85.18
11/4/64,85.14
11/5/64,85.16
11/6/64,85.23
11/9/64,85.19
11/10/64,84.84
11/11/64,85.08
11/12/64,85.19
11/13/64,85.21
11/16/64,85.65
11/17/64,86.03
11/18/64,86.22
11/19/64,86.18
11/20/64,86.28
11/23/64,86.00
11/24/64,85.73
11/25/64,85.44
11/27/64,85.16
11/30/64,84.42
12/1/64,83.55
12/2/64,83.79
12/3/64,84.18
12/4/64,84.35
12/7/64,84.33
12/8/64,84.00
12/9/64,83.46
12/10/64,83.45
12/11/64,83.66
12/14/64,83.45
12/15/64,83.22
12/16/64,83.55
12/17/64,83.90
12/18/64,84.29
12/21/64,84.38
12/22/64,84.33
12/23/64,84.15
12/24/64,84.15
12/28/64,84.07
12/29/64,83.81
12/30/64,84.30
12/31/64,84.75
1/4/65,84.23
1/5/65,84.63
1/6/65,84.89
1/7/65,85.26
1/8/65,85.37
1/11/65,85.40
1/12/65,85.61
1/13/65,85.84
1/14/65,85.84
1/15/65,86.21
1/18/65,86.49
1/19/65,86.63
1/20/65,86.60
1/21/65,86.52
1/22/65,86.74
1/25/65,86.86
1/26/65,86.94
1/27/65,87.23
1/28/65,87.48
1/29/65,87.56
2/1/65,87.58
2/2/65,87.55
2/3/65,87.63
2/4/65,87.57
2/5/65,87.29
2/8/65,86.95
2/9/65,87.24
2/10/65,86.46
2/11/65,85.54
2/12/65,86.17
2/15/65,86.07
2/16/65,85.67
2/17/65,85.77
2/18/65,86.05
2/19/65,86.21
2/23/65,86.64
2/24/65,87.17
2/25/65,87.20
2/26/65,87.43
3/1/65,87.25
3/2/65,87.40
3/3/65,87.26
3/4/65,86.98
3/5/65,86.80
3/8/65,86.83
3/9/65,86.69
3/10/65,86.54
3/11/65,86.90
3/12/65,87.21
3/15/65,87.24
3/16/65,87.13
3/17/65,87.02
3/18/65,86.81
3/19/65,86.84
3/22/65,86.83
3/23/65,86.93
3/24/65,87.09
3/25/65,86.84
3/26/65,86.20
3/29/65,86.03
3/30/65,86.20
3/31/65,86.16
4/1/65,86.32
4/2/65,86.53
4/5/65,86.53
4/6/65,86.50
4/7/65,86.55
4/8/65,87.04
4/9/65,87.56
4/12/65,87.94
4/13/65,88.04
4/14/65,88.24
4/15/65,88.15
4/19/65,88.51
4/20/65,88.46
4/21/65,88.30
4/22/65,88.78
4/23/65,88.88
4/26/65,88.89
4/27/65,89.04
4/28/65,89.00
4/29/65,88.93
4/30/65,89.11
5/3/65,89.23
5/4/65,89.51
5/5/65,89.71
5/6/65,89.92
5/7/65,89.85
5/10/65,89.66
5/11/65,89.55
5/12/65,89.94
5/13/65,90.27
5/14/65,90.10
5/17/65,89.54
5/18/65,89.46
5/19/65,89.67
5/20/65,89.18
5/21/65,88.75
5/24/65,88.09
5/25/65,88.60
5/26/65,88.30
5/27/65,87.84
5/28/65,88.42
6/1/65,87.72
6/2/65,87.09
6/3/65,86.90
6/4/65,87.11
6/7/65,86.88
6/8/65,85.93
6/9/65,85.04
6/10/65,84.73
6/11/65,85.12
6/14/65,84.01
6/15/65,84.49
6/16/65,85.20
6/17/65,85.74
6/18/65,85.34
6/21/65,85.05
6/22/65,85.21
6/23/65,84.67
6/24/65,83.56
6/25/65,83.06
6/28/65,81.60
6/29/65,82.41
6/30/65,84.12
7/1/65,84.48
7/2/65,85.16
7/6/65,84.99
7/7/65,84.67
7/8/65,85.39
7/9/65,85.71
7/12/65,85.69
7/13/65,85.59
7/14/65,85.87
7/15/65,85.72
7/16/65,85.69
7/19/65,85.63
7/20/65,84.55
7/21/65,84.07
7/22/65,83.85
7/23/65,84.07
7/26/65,84.05
